X,OriginationTime,TransmissionTime,txSequenceNumber,loggerSequenceNumber,loggedTime,CDLConnectionHealth,ThrottlePosition___,EngineSpeed_rpm_,DesiredEngineSpeed_rpm_,BoostPressure_kPa_,EngineLoadFactor___,FuelConsumptionRate_l_h_,GroundSpeed_mph_,TransmissionOutputSpeed_rpm_,LockupClutchCurrent___,NeutralizeSwitchStatus,DirectionSwitchPositionStatus,RideControlSwitchStatus,TransmissionSwitchStatus,ParkBrakeSwitchStatus,DownShiftSwitchStatus,UpShiftSwitchStatus,LockupClutchEnableSwitchStatus,TorqueConverterSpeed_rpm_,GroundSpeedAndDirection_kph_,ShiftLeverPositionStatus,ActualGearStatus,ReverseSteeringSolenoidStatus,ParkBrakeStatus,ServiceBrakeStatus,AutoRetardModeStatus,AccelerationPedalStatus,FrontServiceBrakeOilPressure_kPa_,RearServiceBrakeOilPressure_kPa_,HydraulicOilTemperature_degC_,FuelGauge___,SystemVoltage_volts_,NewOriginTime,NewTransmissionTime
53788,1162916356.63915,1162916356.63915,23118,0,0,0,99.6,1779,2120,117,92,27.3,2,160,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1564,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,25,32,75,35,28.2,2016-11-11 16:19:35.639150,2016-11-11 16:19:35.639150
53789,1162916357.29895,1162916357.29896,23119,0,0,0,99.6,1515,2120,120.5,100,32.3,1,82,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1043,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,25,32,75,35,28.2,2016-11-11 16:19:36.298950,2016-11-11 16:19:36.298960
53791,1162916358.5792,1162916358.5792,23121,0,0,0,99.6,1520.5,2120,117,100,32.2,0.5,108,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,664,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,21,31,75,33,28.2,2016-11-11 16:19:37.579200,2016-11-11 16:19:37.579200
53794,1162916360.47925,1162916360.47925,23124,0,0,0,99.6,1607,2120,120.5,100,30.3,0.5,45,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,282,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,19,26,75,35,28.2,2016-11-11 16:19:39.479250,2016-11-11 16:19:39.479250
53795,1162916361.09934,1162916361.09934,23125,0,0,0,99.6,1623,2120,120,100,30.05,0.5,0,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,223,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,19,21,75,36,28.2,2016-11-11 16:19:40.099340,2016-11-11 16:19:40.099340
53797,1162916362.33952,1162916362.33953,23127,0,0,0,99.6,1672,2120,118.5,100,29.1,1,66,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,440,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,13,23,75,36,28.2,2016-11-11 16:19:41.339520,2016-11-11 16:19:41.339530
53799,1162916363.61932,1162916363.61932,23129,0,0,0,99.2,1740,2120,121,100,27.9,1,97,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,494,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,11,23,75,36,28.2,2016-11-11 16:19:42.619320,2016-11-11 16:19:42.619320
53800,1162916364.23992,1162916364.23992,23130,0,0,0,99.6,1699,2120,122.5,100,28.6,1,100,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,589,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,12,18,75,36,28.2,2016-11-11 16:19:43.239920,2016-11-11 16:19:43.239920
53802,1162916365.51953,1162916365.51953,23132,0,0,0,99.6,1701,2120,123.5,100,28.6,0.5,65,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,486,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,10,21,75,36,28.2,2016-11-11 16:19:44.519530,2016-11-11 16:19:44.519530
53805,1162916367.45963,1162916367.45963,23135,0,0,0,99.6,1405,2120,113,100,35.05,0,0,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,552,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,6,11,75,36,28.2,2016-11-11 16:19:46.459630,2016-11-11 16:19:46.459630
53806,1162916368.07995,1162916368.07995,23136,0,0,0,99.6,1469,2120,111.5,100,33.35,0,0,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,0,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,10,17,75,36,28.1,2016-11-11 16:19:47.079950,2016-11-11 16:19:47.079950
53808,1162916369.35981,1162916369.35981,23138,0,0,0,99.6,1345.5,2120,115,100,36.8,0,0,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1254,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,7,12,75,36,28.2,2016-11-11 16:19:48.359810,2016-11-11 16:19:48.359810
53810,1162916370.64013,1162916370.64013,23140,0,0,0,98,1722,2120,122.5,100,28.25,2,223,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1646,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,2,8,75,36,28.2,2016-11-11 16:19:49.640130,2016-11-11 16:19:49.640130
53811,1162916371.25989,1162916371.25989,23141,0,0,0,8.8,1568,800,94,0,0,3,238,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,1233,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1525,1862,75,37,28.2,2016-11-11 16:19:50.259890,2016-11-11 16:19:50.259890
53813,1162916372.50014,1162916372.50015,23143,0,0,0,96.4,1122.5,2120,29,63,40.75,0,0,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,1228,0,FaultFNRP20,R1,Err-Unknown,Off,Depressed,Off,Depressed,775,979,75,37,28.2,2016-11-11 16:19:51.500140,2016-11-11 16:19:51.500150
53816,1162916374.40033,1162916374.40033,23146,0,0,0,98.8,1801,2120,113.5,100,26.95,3,302,25.5,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1830,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,84,18,75,38,28.2,2016-11-11 16:19:53.400330,2016-11-11 16:19:53.400330
53817,1162916375.0603,1162916375.0603,23147,0,0,0,96.4,2045.5,2120,121.5,100,23.4,3.5,366,80,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,2033,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,4,10,75,38,28.2,2016-11-11 16:19:54.060300,2016-11-11 16:19:54.060300
53819,1162916376.30066,1162916376.30066,23149,0,0,0,82,1951,1986.5,103,61,24.45,4.5,445,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1411,0,FaultFNRP20,R2,Err-Unknown,Off,Released,Off,Depressed,43,214,75,36,28.2,2016-11-11 16:19:55.300660,2016-11-11 16:19:55.300660
53821,1162916377.58035,1162916377.58035,23151,0,0,0,99.2,1705.5,2120,39,74,26.6,2.5,216,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1237,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,2193,2389,75,36,28.2,2016-11-11 16:19:56.580350,2016-11-11 16:19:56.580350
53822,1162916378.20042,1162916378.20042,23152,0,0,0,99.2,1967.5,2120,79.5,90,24.6,0.5,32,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1786,0,FaultFNRP20,F1,Err-Unknown,Off,Depressed,Off,Depressed,116,140,75,35,28.2,2016-11-11 16:19:57.200420,2016-11-11 16:19:57.200420
53824,1162916379.48048,1162916379.48048,23154,0,0,0,99.2,2192.5,2120,92,82,11.65,3.5,328,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2001,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,90,28,75,35,28.2,2016-11-11 16:19:58.480480,2016-11-11 16:19:58.480480
53825,1162916380.10065,1162916380.10065,23155,0,0,0,99.2,2136.5,2120,66,34,13.3,3,306,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2173,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,10,17,75,35,28.2,2016-11-11 16:19:59.100650,2016-11-11 16:19:59.100650
53828,1162916382.00068,1162916382.00068,23158,0,0,0,99.6,2053,2120,113,100,23.4,5,530,39,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2090,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,12,22,75,36,28.2,2016-11-11 16:20:01.000680,2016-11-11 16:20:01.000680
53830,1162916383.2808,1162916383.2808,23160,0,0,0,99.2,1910,2120,110.5,100,25.3,6.5,680,80,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1546,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,9,16,75,36,28.1,2016-11-11 16:20:02.280800,2016-11-11 16:20:02.280800
53832,1162916384.52104,1162916384.52104,23162,0,0,0,99.2,1836,2120,122.5,100,26.5,8.5,857,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1906,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,10,19,75,36,28.2,2016-11-11 16:20:03.521040,2016-11-11 16:20:03.521040
53833,1162916385.18098,1162916385.18098,23163,0,0,0,99.6,1980,2120,121.5,100,24.45,9,921,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2021,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,7,15,75,36,28.2,2016-11-11 16:20:04.180980,2016-11-11 16:20:04.180980
53835,1162916386.42099,1162916386.421,23165,0,0,0,99.6,2185,2120,103,65,17.1,10,959,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1443,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,12,21,75,36,28.2,2016-11-11 16:20:05.420990,2016-11-11 16:20:05.421000
53836,1162916387.08121,1162916387.08121,23166,0,0,0,99.6,1886.5,2120,114.5,100,25.65,10.5,1062,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1325,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,8,16,75,36,28.2,2016-11-11 16:20:06.081210,2016-11-11 16:20:06.081210
53840,1162916389.56144,1162916389.56144,23170,0,0,0,93.6,1654.5,2120,119.5,100,29.45,13,1305,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1615,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,8,16,75,36,28.1,2016-11-11 16:20:08.561440,2016-11-11 16:20:08.561440
53841,1162916390.2213,1162916390.2213,23171,0,0,0,61.2,1717.5,1634.5,107,91,24.6,14,1389,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1691,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,10,16,75,36,28.1,2016-11-11 16:20:09.221300,2016-11-11 16:20:09.221300
53843,1162916391.50139,1162916391.50139,23173,0,0,0,66.8,1739,1742.5,89,67,24.7,14.5,1426,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1742,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,10,16,75,36,28.2,2016-11-11 16:20:10.501390,2016-11-11 16:20:10.501390
53844,1162916392.12127,1162916392.12127,23174,0,0,0,60.8,1784,1625,89,59,18.9,14.5,1462,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1774,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,7,15,75,36,28.2,2016-11-11 16:20:11.121270,2016-11-11 16:20:11.121270
53846,1162916393.36157,1162916393.36157,23176,0,0,0,48,1760.5,1398,32,0,0,14.5,1438,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1753,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Released,8,15,75,36,28.2,2016-11-11 16:20:12.361570,2016-11-11 16:20:12.361570
53848,1162916394.60164,1162916394.60165,23178,0,0,0,82,1762,2029,20.5,29,19.25,14.5,1414,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1753,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,7,19,75,36,28.2,2016-11-11 16:20:13.601640,2016-11-11 16:20:13.601650
53851,1162916396.54175,1162916396.54176,23181,0,0,0,58.8,1816.5,1584.5,101,98,19.1,15,1499,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1863,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,7,17,75,36,28.1,2016-11-11 16:20:15.541750,2016-11-11 16:20:15.541760
53852,1162916397.2018,1162916397.2018,23182,0,0,0,48.4,1831,1402.5,49.5,0,0,15,1466,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1783,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Released,9,22,75,36,28.2,2016-11-11 16:20:16.201800,2016-11-11 16:20:16.201800
53854,1162916398.48211,1162916398.48211,23184,0,0,0,78.8,1790,1967,23,8,17,14.5,1456,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1794,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,8,23,75,36,28.2,2016-11-11 16:20:17.482110,2016-11-11 16:20:17.482110
53855,1162916399.14207,1162916399.14208,23185,0,0,0,66.8,1837,2091.5,46,56,25.75,15,1504,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1886,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,8,16,75,36,28.2,2016-11-11 16:20:18.142070,2016-11-11 16:20:18.142080
53857,1162916400.38198,1162916400.38199,23187,0,0,0,69.6,1849,1791,45.5,32,10.1,15.5,1528,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1861,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,7,15,75,36,28.2,2016-11-11 16:20:19.381980,2016-11-11 16:20:19.381990
53858,1162916401.00204,1162916401.00204,23188,0,0,0,65.6,1852,1724,29.5,0,0,15,1476,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1877,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,8,17,75,36,28.2,2016-11-11 16:20:20.002040,2016-11-11 16:20:20.002040
53862,1162916403.52222,1162916403.52223,23192,0,0,0,81.2,1805.5,2007,49.5,64,25.65,15,1471,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1813,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,11,19,75,37,28.2,2016-11-11 16:20:22.522220,2016-11-11 16:20:22.522230
53863,1162916404.1422,1162916404.1422,23193,0,0,0,78.8,1873,1975.5,75,60,24.35,15.5,1516,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1818,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,8,17,75,36,28.2,2016-11-11 16:20:23.142200,2016-11-11 16:20:23.142200
53865,1162916405.42245,1162916405.42246,23195,0,0,0,63.2,1835,1686,40.5,0,0,15,1486,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1808,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,9,16,75,38,28.2,2016-11-11 16:20:24.422450,2016-11-11 16:20:24.422460
53866,1162916406.04232,1162916406.04232,23196,0,0,0,69.6,1791.5,1803,26,0,0,15,1479,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1817,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,6,15,75,38,28.2,2016-11-11 16:20:25.042320,2016-11-11 16:20:25.042320
53868,1162916407.32253,1162916407.32253,23198,0,0,0,81.6,1833,2021,40.5,46,23.75,15,1495,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1846,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,8,17,75,38,28.2,2016-11-11 16:20:26.322530,2016-11-11 16:20:26.322530
53870,1162916408.60255,1162916408.60255,23200,0,0,0,54.8,1841,1494,97,31,6.55,15,1504,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1897,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,7,17,75,38,28.2,2016-11-11 16:20:27.602550,2016-11-11 16:20:27.602550
53871,1162916409.2627,1162916409.2627,23201,0,0,0,51.6,1860.5,1475.5,46,0,0,15.5,1473,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1815,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Released,4,13,75,38,28.2,2016-11-11 16:20:28.262700,2016-11-11 16:20:28.262700
53874,1162916411.12285,1162916411.12285,23204,0,0,0,78.4,1765,1800.5,18,0,0,14.5,1457,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1794,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,7,15,75,38,28.2,2016-11-11 16:20:30.122850,2016-11-11 16:20:30.122850
53876,1162916412.44284,1162916412.44285,23206,0,0,0,78,1738.5,1943,48,57,26.6,14.5,1426,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1809,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,10,21,75,38,28.2,2016-11-11 16:20:31.442840,2016-11-11 16:20:31.442850
53877,1162916413.06286,1162916413.06286,23207,0,0,0,78.4,1867.5,1922.5,85.5,75,25.4,15,1513,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1789,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,9,18,75,38,28.2,2016-11-11 16:20:32.062860,2016-11-11 16:20:32.062860
53879,1162916414.34296,1162916414.34296,23209,0,0,0,70,1878.5,1785.5,90,68,20.05,15.5,1558,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1877,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,6,17,75,38,28.2,2016-11-11 16:20:33.342960,2016-11-11 16:20:33.342960
53880,1162916415.00302,1162916415.00303,23210,0,0,0,80.8,1872,1998.5,88.5,86,25.3,15.5,1559,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1960,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,10,19,75,39,28.2,2016-11-11 16:20:34.003020,2016-11-11 16:20:34.003030
53882,1162916416.2431,1162916416.2431,23212,0,0,0,98.4,1999,2120,118,100,24.35,16.5,1638,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2032,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,10,19,75,38,28.1,2016-11-11 16:20:35.243100,2016-11-11 16:20:35.243100
53885,1162916418.14329,1162916418.14329,23215,0,0,0,38.8,1972,1238.5,46,0,0,16.5,1602,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1864,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Released,194,273,75,38,28.2,2016-11-11 16:20:37.143290,2016-11-11 16:20:37.143290
53887,1162916419.42337,1162916419.42337,23217,0,0,0,65.2,1416,1721,21.5,0,21,16.5,1537,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1468,0,FaultFNRP20,N4,Err-Unknown,Off,Released,Off,Depressed,688,1462,75,38,28.2,2016-11-11 16:20:38.423370,2016-11-11 16:20:38.423370
53888,1162916420.04349,1162916420.04349,23218,0,0,0,61.2,1422,1635.5,19.5,50,28.6,16,1601,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1978,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,270,467,75,36,28.2,2016-11-11 16:20:39.043490,2016-11-11 16:20:39.043490
53890,1162916421.32353,1162916421.32353,23220,0,0,0,71.6,1806,1867.5,22.5,0,27.9,15,1493,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1865,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,349,577,75,38,28.2,2016-11-11 16:20:40.323530,2016-11-11 16:20:40.323530
53892,1162916422.56361,1162916422.56361,23222,0,0,0,50.4,1362,1415.5,21.5,8,6.4,14,1344,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1581,0,FaultFNRP20,N4,Err-Unknown,Off,Depressed,Off,Depressed,1510,1706,75,38,28.2,2016-11-11 16:20:41.563610,2016-11-11 16:20:41.563610
53893,1162916423.18369,1162916423.18369,23223,0,0,0,52.4,1403.5,1440.5,19.5,59,23.4,12,1181,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1305,0,FaultFNRP20,N4,Err-Unknown,Off,Depressed,Off,Released,1714,1891,75,38,28.2,2016-11-11 16:20:42.183690,2016-11-11 16:20:42.183690
53896,1162916425.04367,1162916425.04367,23226,0,0,0,49.2,1400,1388,36,47,30.65,8,786,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1063,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Released,814,1017,75,38,28.2,2016-11-11 16:20:44.043670,2016-11-11 16:20:44.043670
53898,1162916426.32372,1162916426.32372,23228,0,0,0,4,833.5,800,16.5,0,0,5.5,487,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1113,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Released,568,762,75,36,28.3,2016-11-11 16:20:45.323720,2016-11-11 16:20:45.323720
53900,1162916427.56392,1162916427.56392,23230,0,0,0,0,747.5,800,7.5,17,48.35,3,250,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,671,0,FaultFNRP20,N4,Err-Unknown,Off,Released,Off,Released,1768,1962,75,38,27.7,2016-11-11 16:20:46.563920,2016-11-11 16:20:46.563920
53901,1162916428.18605,1162916428.18605,23231,0,0,0,0,790.5,800,5,12,40.5,1.5,80,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,722,0,FaultFNRP20,N4,Err-Unknown,Off,Depressed,Off,Released,1907,2108,75,38,28.2,2016-11-11 16:20:47.186050,2016-11-11 16:20:47.186050
53903,1162916429.46409,1162916429.46409,23233,0,0,0,0,806,800,4,10,37.05,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,760,0,FaultFNRP20,N2,Err-Unknown,Off,Depressed,Off,Released,1431,1617,75,38,28.3,2016-11-11 16:20:48.464090,2016-11-11 16:20:48.464090
53904,1162916430.12407,1162916430.12408,23234,0,0,0,0,804,800,4,10,36.95,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,749,0,FaultFNRP20,N2,Err-Unknown,Off,Depressed,Off,Released,1440,1624,75,38,28.2,2016-11-11 16:20:49.124070,2016-11-11 16:20:49.124080
53907,1162916432.02423,1162916432.02423,23237,0,0,0,0,800,800,2.5,10,37.15,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,749,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1481,1669,75,36,28.3,2016-11-11 16:20:51.024230,2016-11-11 16:20:51.024230
53909,1162916433.26445,1162916433.26445,23239,0,0,0,0,804,800,2.5,10,36.45,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,746,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1489,1677,75,36,28.3,2016-11-11 16:20:52.264450,2016-11-11 16:20:52.264450
53911,1162916434.54445,1162916434.54445,23241,0,0,0,0,800,800,2.5,9,36.95,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,748,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1493,1680,75,36,28.3,2016-11-11 16:20:53.544450,2016-11-11 16:20:53.544450
53912,1162916435.16445,1162916435.16446,23242,0,0,0,0,799.5,800,2.5,10,37.3,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,746,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1490,1680,75,36,28.3,2016-11-11 16:20:54.164450,2016-11-11 16:20:54.164460
53914,1162916436.44443,1162916436.44443,23244,0,0,0,0,799.5,800,2.5,9,37.05,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,748,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1506,1696,75,36,28.3,2016-11-11 16:20:55.444430,2016-11-11 16:20:55.444430
53915,1162916437.06447,1162916437.06447,23245,0,0,0,0,801.5,800,2.5,9,36.7,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,748,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1521,1707,75,36,28.2,2016-11-11 16:20:56.064470,2016-11-11 16:20:56.064470
53917,1162916438.30469,1162916438.30469,23247,0,0,0,0,801.5,800,3,9,36.7,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,747,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1528,1716,75,36,28.3,2016-11-11 16:20:57.304690,2016-11-11 16:20:57.304690
53920,1162916440.24483,1162916440.24483,23250,0,0,0,0,801,800,2.5,9,36.95,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,748,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1490,1675,75,36,28.3,2016-11-11 16:20:59.244830,2016-11-11 16:20:59.244830
53922,1162916441.48478,1162916441.48478,23252,0,0,0,0,801,800,2.5,9,36.95,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,749,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1490,1674,75,36,28.3,2016-11-11 16:21:00.484780,2016-11-11 16:21:00.484780
53923,1162916442.10495,1162916442.10495,23253,0,0,0,0,801,800,2,9,36.95,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,750,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1490,1679,75,36,28.4,2016-11-11 16:21:01.104950,2016-11-11 16:21:01.104950
53925,1162916443.34492,1162916443.34492,23255,0,0,0,0,801.5,800,2,9,36.95,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,749,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1490,1676,75,36,28.3,2016-11-11 16:21:02.344920,2016-11-11 16:21:02.344920
53927,1162916444.62504,1162916444.62505,23257,0,0,0,0,802,800,2,9,36.95,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,749,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1489,1674,75,36,28.3,2016-11-11 16:21:03.625040,2016-11-11 16:21:03.625050
53928,1162916445.24528,1162916445.24528,23258,0,0,0,0,802,800,2,9,36.95,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,749,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1490,1678,75,36,28.3,2016-11-11 16:21:04.245280,2016-11-11 16:21:04.245280
53930,1162916446.48538,1162916446.48538,23260,0,0,0,0,803,800,2,9,36.1,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,749,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1494,1679,75,36,28.4,2016-11-11 16:21:05.485380,2016-11-11 16:21:05.485380
53931,1162916447.14528,1162916447.14528,23261,0,0,0,0,802.5,800,2,9,36.35,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,749,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1494,1676,75,36,28.3,2016-11-11 16:21:06.145280,2016-11-11 16:21:06.145280
53933,1162916448.38529,1162916448.38529,23263,0,0,0,0,801,800,2.5,9,36.35,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,748,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1498,1680,75,36,28.4,2016-11-11 16:21:07.385290,2016-11-11 16:21:07.385290
