OriginationTime,TransmissionTime,txSequenceNumber,loggerSequenceNumber,loggedTime,CDLConnectionHealth,ThrottlePosition___,EngineSpeed_rpm_,DesiredEngineSpeed_rpm_,BoostPressure_kPa_,EngineLoadFactor___,FuelConsumptionRate_l_h_,GroundSpeed_mph_,TransmissionOutputSpeed_rpm_,LockupClutchCurrent___,NeutralizeSwitchStatus,DirectionSwitchPositionStatus,RideControlSwitchStatus,TransmissionSwitchStatus,ParkBrakeSwitchStatus,DownShiftSwitchStatus,UpShiftSwitchStatus,LockupClutchEnableSwitchStatus,TorqueConverterSpeed_rpm_,GroundSpeedAndDirection_kph_,ShiftLeverPositionStatus,ActualGearStatus,ReverseSteeringSolenoidStatus,ParkBrakeStatus,ServiceBrakeStatus,AutoRetardModeStatus,AccelerationPedalStatus,FrontServiceBrakeOilPressure_kPa_,RearServiceBrakeOilPressure_kPa_,HydraulicOilTemperature_degC_,FuelGauge___,SystemVoltage_volts_,CorrectOriginationTime,Tonnage
1163551758,1163551758,2167,0,0,0,98.8,2128,2120,74,43,15.7,1.5,69,0,Run,Reverse,Auto,Manual,Off,Off,Off,Off,2049,0,FaultFNRP20,N3,Err-Unknown,Off,Depressed,Off,Depressed,107,148,85,96,28.1,19/11/2016 0:49,8.6
1163551762,1163551762,2173,0,0,0,98.4,1823.5,2120,161.5,100,26.6,6,633,0,Run,Reverse,Auto,Manual,Off,Off,Off,Off,1247,0,FaultFNRP20,R3,Err-Unknown,Off,Released,Off,Depressed,32,30,85,97,28.2,19/11/2016 0:49,8.6
1163551765,1163551765,2178,0,0,0,98.8,2158,2120,147,91,20.05,11.5,1123,0,Run,Reverse,Auto,Manual,Off,Off,Off,Off,1970,0,FaultFNRP20,R3,Err-Unknown,Off,Released,Off,Depressed,47,46,85,96,28.2,19/11/2016 0:49,8.6
1163551769,1163551769,2183,0,0,0,99.2,2121.5,2120,104.5,57,18.75,10,990,0,Run,Reverse,Auto,Manual,Off,Off,Off,Off,2014,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,115,135,85,83,28.2,19/11/2016 0:49,8.6
1163489514,1163489514,3318,0,0,0,99.6,1850,2120,159.5,100,26.25,13,1270,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1265,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,54,48,81,90,28.2,18/11/2016 7:31,10.8
1163489515,1163489515,3320,0,0,0,99.6,1847,2120,157.5,100,26.25,13.5,1315,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1283,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,50,53,81,90,28.2,18/11/2016 7:31,10.8
1163489517,1163489517,3322,0,0,0,99.6,1846.5,2120,160,100,26.25,13.5,1345,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1319,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,52,53,81,90,28.2,18/11/2016 7:31,10.8
1163489517,1163489517,3323,0,0,0,99.6,1852.5,2120,156,100,26.15,13.5,1326,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1314,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,47,50,81,90,28.2,18/11/2016 7:31,10.8
1163489518,1163489518,3325,0,0,0,99.6,1852.5,2120,160,100,26.15,13.5,1360,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1340,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,62,57,81,90,28.1,18/11/2016 7:31,10.8
1163489519,1163489519,3326,0,0,0,99.6,1856.5,2120,158,100,26.15,14,1365,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1340,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,59,61,81,90,28.2,18/11/2016 7:31,10.8
1163489520,1163489520,3328,0,0,0,99.6,1860.5,2120,156.5,100,26,14,1384,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1366,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,48,46,81,90,28.2,18/11/2016 7:31,10.8
1163489522,1163489522,3331,0,0,0,99.6,1862.5,2120,155.5,100,26,14,1403,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1391,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,51,54,81,90,28.2,18/11/2016 7:31,10.8
1163489524,1163489524,3333,0,0,0,99.6,1867,2120,155.5,100,25.9,14.5,1450,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1396,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,53,53,81,90,28.1,18/11/2016 7:31,10.8
1163489524,1163489524,3334,0,0,0,99.6,1874,2120,156,100,25.9,14.5,1387,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1406,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,56,53,81,90,28.2,18/11/2016 7:31,10.8
1163489525,1163489525,3336,0,0,0,83.2,1862.5,1992,157,100,25.55,14.5,1416,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1393,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,40,39,81,90,28.2,18/11/2016 7:31,10.8
1163489526,1163489526,3337,0,0,0,0.4,1266.5,800,66,0,0,14,1385,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1411,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Released,489,499,81,90,28.2,18/11/2016 7:31,10.8
1163489527,1163489527,3339,0,0,0,0,752.5,800,17,0,34.7,11,1044,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1111,0,FaultFNRP20,R4,Err-Unknown,Off,Depressed,Off,Released,1663,1869,81,87,28.2,18/11/2016 7:31,10.8
1163489529,1163489529,3341,0,0,0,0,768,800,8,15,44.75,6,508,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1036,0,FaultFNRP20,R3,Err-Unknown,Off,Depressed,Off,Released,2637,2868,81,82,27.1,18/11/2016 7:31,10.8
1163489529,1163489529,3342,0,0,0,0,756,800,6,18,51.9,2.5,185,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,678,0,FaultFNRP20,R2,Err-Unknown,Off,Depressed,Off,Released,2377,2545,81,81,27.2,18/11/2016 7:31,10.8
1163489531,1163489531,3345,0,0,0,99.6,1268,2120,15,61,35.65,1,151,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1378,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,110,126,81,79,28.2,18/11/2016 7:31,10.8
1163489532,1163489532,3347,0,0,0,82.8,2061.5,2085.5,61.5,95,19.25,2.5,262,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1908,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,94,64,81,79,28.2,18/11/2016 7:31,10.8
1163489534,1163489534,3349,0,0,0,81.6,1955.5,2048,132.5,100,24.6,4,401,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1765,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,55,45,81,85,28.2,18/11/2016 7:31,10.8
1163489534,1163489534,3350,0,0,0,99.6,2091,2120,140.5,100,22.1,4.5,472,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1843,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,55,57,81,83,28.2,18/11/2016 7:31,10.8
1163489536,1163489536,3352,0,0,0,99.6,1829,2120,156.5,100,26.5,7,700,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1490,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,57,58,81,77,28.2,18/11/2016 7:31,10.8
1163489536,1163489536,3353,0,0,0,99.6,1841,2120,156.5,100,26.35,7,660,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1532,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,53,54,81,75,28.2,18/11/2016 7:31,10.8
1163489537,1163489537,3355,0,0,0,99.6,1933,2120,155,100,24.95,1,0,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1631,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,56,61,81,81,28.2,18/11/2016 7:32,10.8
1163489538,1163489538,3356,0,0,0,99.6,1669.5,2120,161.5,100,29.1,1.5,233,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,568,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,60,60,81,85,28.2,18/11/2016 7:32,10.8
1163489541,1163489541,3360,0,0,0,99.6,1513,2120,149.5,100,32.3,0.5,88,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,454,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,34,37,81,85,28.2,18/11/2016 7:32,10.8
1163489541,1163489541,3361,0,0,0,99.6,1622.5,2120,155.5,100,30.05,0.5,0,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,414,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,45,43,81,85,28.2,18/11/2016 7:32,10.8
1163489543,1163489543,3363,0,0,0,99.6,1620.5,2120,159.5,100,29.95,0,0,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,677,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,42,40,81,85,28.2,18/11/2016 7:32,10.8
1163489543,1163489543,3364,0,0,0,99.6,1677.5,2120,156,100,29.1,0.5,43,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,90,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,35,35,81,85,28.2,18/11/2016 7:32,10.8
1163489544,1163489544,3366,0,0,0,99.6,1667,2120,156,100,29.2,1,86,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,545,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,33,33,81,85,28.2,18/11/2016 7:32,10.8
1163489545,1163489545,3367,0,0,0,100,1607.5,2120,160.5,100,30.3,0.5,72,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,411,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,38,38,81,85,28.2,18/11/2016 7:32,10.8
1163489546,1163489546,3369,0,0,0,100,1620.5,2120,161.5,100,30.05,0.5,89,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,172,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,29,27,81,85,28.2,18/11/2016 7:32,10.8
1163489548,1163489548,3372,0,0,0,100,1620.5,2120,160.5,100,30.05,0,0,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,194,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,31,30,81,85,28.2,18/11/2016 7:32,10.8
1163489549,1163489549,3374,0,0,0,99.6,1485,2120,150.5,100,33,0,0,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,265,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,27,28,81,85,28.2,18/11/2016 7:32,10.8
1163489550,1163489550,3375,0,0,0,99.6,1443.5,2120,144.5,100,34.1,0,0,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,109,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,26,26,81,87,28.2,18/11/2016 7:32,10.8
1163489551,1163489551,3377,0,0,0,99.6,1625,2120,141,100,29.95,0,40,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,208,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,29,29,81,87,28.2,18/11/2016 7:32,10.8
1163489553,1163489553,3379,0,0,0,73.6,1387,1856,134,100,35.5,0,0,0,Neutral,Neutral,Auto,Auto 4,Off,Off,Off,Off,0,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,852,751,81,87,28.2,18/11/2016 7:32,10.8
1163489553,1163489553,3380,0,0,0,98.4,1759,2120,136.5,100,27.65,0.5,73,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,Off,1651,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,476,631,81,87,28.2,18/11/2016 7:32,10.8
1163489555,1163489555,3382,0,0,0,99.6,1739,2120,158.5,100,28.05,1.5,132,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,393,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,98,116,81,87,28.2,18/11/2016 7:32,10.8
1163489555,1163489555,3383,0,0,0,68,1513.5,1676.5,161.5,91,31.7,0.5,94,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1047,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,86,80,81,87,28.2,18/11/2016 7:32,10.8
1163489557,1163489557,3386,0,0,0,99.6,1916.5,2120,157,100,25.3,2,235,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1722,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,29,30,81,87,28.2,18/11/2016 7:32,10.8
1163489558,1163489558,3388,0,0,0,64.4,1599,1706,69.5,54,26,1.5,86,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,Off,1492,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,691,648,81,87,28.2,18/11/2016 7:32,10.8
1163489560,1163489560,3390,0,0,0,99.6,1741,2120,98.5,100,27.9,1,105,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,868,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,93,113,81,85,28.2,18/11/2016 7:32,10.8
1163489560,1163489560,3391,0,0,0,99.6,1685.5,2120,132,100,28.85,1.5,201,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,885,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,88,92,81,86,28.2,18/11/2016 7:32,10.8
1163489561,1163489561,3393,0,0,0,94,2120.5,2120,142,79,21.15,3,375,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1990,0,FaultFNRP20,R2,Err-Unknown,Off,Released,Off,Depressed,25,27,81,88,28.2,18/11/2016 7:32,10.8
1163489562,1163489562,3394,0,0,0,72.8,1819.5,1835,150.5,100,24.95,4.5,447,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1341,0,FaultFNRP20,R2,Err-Unknown,Off,Released,Off,Depressed,18,18,81,87,28.2,18/11/2016 7:32,10.8
1163489563,1163489563,3396,0,0,0,43.6,1364,1309.5,44,21,14.35,4.5,395,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1335,0,FaultFNRP20,R2,Err-Unknown,Off,Released,Off,Released,31,30,81,87,28.2,18/11/2016 7:32,10.8
1163489565,1163489565,3398,0,0,0,43.6,1331,1316,25,37,24.95,2.5,227,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,Off,1292,0,FaultFNRP20,N2,Err-Unknown,Off,Depressed,Off,Released,2225,2457,81,88,28.1,18/11/2016 7:32,10.8
1163489567,1163489567,3401,0,0,0,99.6,1776.5,2120,90.5,100,27.45,2,244,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,2021,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,103,116,81,87,28.2,18/11/2016 7:32,10.8
1163489567,1163489567,3402,0,0,0,99.6,2104.5,2120,124.5,88,21.75,3,323,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,2015,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,93,105,81,85,28.2,18/11/2016 7:32,10.8
1163489568,1163489568,3404,0,0,0,99.6,1903.5,2120,102,41,25.3,3.5,347,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1505,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,29,32,81,83,28.2,18/11/2016 7:32,10.8
1163489569,1163489569,3405,0,0,0,99.6,2124.5,2120,130.5,84,21.15,5,444,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1956,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,35,36,81,82,28.2,18/11/2016 7:32,10.8
1163489570,1163489570,3407,0,0,0,99.6,1877.5,2120,152,100,25.75,7,723,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1519,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,33,32,81,85,28.2,18/11/2016 7:32,10.8
1163489572,1163489572,3409,0,0,0,99.6,2032,2120,158,100,23.85,8.5,854,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1820,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,36,34,81,85,28.2,18/11/2016 7:32,10.8
1163489572,1163489572,3410,0,0,0,99.6,2033,2120,144.5,90,23.65,9,900,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1779,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,36,37,81,85,28.2,18/11/2016 7:32,10.8
1163489574,1163489574,3413,0,0,0,99.6,1845,2120,157.5,100,26.35,11,1100,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1326,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,33,35,81,85,28.2,18/11/2016 7:32,10.8
1163489575,1163489575,3415,0,0,0,89.2,1860,2120,157,100,26.15,11.5,1177,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1421,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,33,30,81,85,28.2,18/11/2016 7:32,10.8
1163489576,1163489576,3416,0,0,0,67.2,1754,1755.5,138,73,25.65,12.5,1252,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1515,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,28,32,81,85,28.2,18/11/2016 7:32,10.8
1163489577,1163489577,3418,0,0,0,58.4,1682.5,1593.5,70,37,18.75,13.5,1279,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1568,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Released,31,33,81,85,28.2,18/11/2016 7:32,10.8
1163489578,1163489578,3419,0,0,0,56.4,1606,1568.5,42.5,1,4.75,13.5,1278,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1654,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Released,29,32,81,85,28.2,18/11/2016 7:32,10.8
1163489579,1163489579,3421,0,0,0,60,1564.5,1620.5,22.5,17,13.2,13,1275,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1621,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,31,32,81,87,28.2,18/11/2016 7:32,10.8
1163489581,1163489581,3423,0,0,0,72,1693.5,1846,27,55,24.25,13,1284,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1584,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,33,32,81,87,28.1,18/11/2016 7:32,10.8
1163489581,1163489581,3424,0,0,0,72,1793.5,1842,45.5,62,23.15,13.5,1352,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1631,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,36,35,81,88,28.2,18/11/2016 7:32,10.8
1163489583,1163489583,3427,0,0,0,66,1775,1725,57.5,40,18.15,13.5,1328,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1598,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,31,33,81,87,28.2,18/11/2016 7:32,10.8
1163489584,1163489584,3429,0,0,0,67.2,1762.5,1750.5,40,32,15.3,13.5,1361,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1618,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,31,32,81,87,28.2,18/11/2016 7:32,10.8
1163489585,1163489585,3430,0,0,0,67.6,1772.5,1763.5,35,32,14.85,14,1377,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1697,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,32,33,81,87,28.2,18/11/2016 7:32,10.8
1163489586,1163489586,3432,0,0,0,65.2,1731.5,1720,30,24,11.3,14,1389,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1704,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,33,32,81,87,28.2,18/11/2016 7:32,10.8
1163489588,1163489588,3434,0,0,0,76.4,1899,1920,93,77,23.5,14,1422,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1739,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,37,38,81,87,28.2,18/11/2016 7:32,10.8
1163489588,1163489588,3435,0,0,0,76.8,1965,1930.5,96.5,70,20.05,14.5,1440,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1767,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,32,33,81,87,28.2,18/11/2016 7:32,10.8
1163489589,1163489589,3437,0,0,0,70,1900.5,1806,64,20,8.1,14,1375,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,Off,1890,0,FaultFNRP20,N4,Err-Unknown,Off,Released,Off,Depressed,1476,1621,81,87,28.2,18/11/2016 7:32,10.8
1163489590,1163489590,3438,0,0,0,68.4,1803.5,1775.5,46.5,23,10.95,13.5,1307,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1787,0,FaultFNRP20,N4,Err-Unknown,Off,Depressed,Off,Depressed,878,1056,81,87,28.2,18/11/2016 7:32,10.8
1163489592,1163489592,3441,0,0,0,70.4,1928.5,1813.5,88.5,53,17.7,12.5,1220,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,Off,1853,0,FaultFNRP20,N4,Err-Unknown,Off,Released,Off,Depressed,724,910,81,93,28.2,18/11/2016 7:32,10.8
1163489593,1163489593,3443,0,0,0,71.6,1869.5,1829,46.5,33,12.95,11,1047,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1830,0,FaultFNRP20,F4,Err-Unknown,Off,Depressed,Off,Depressed,750,932,81,92,28.2,18/11/2016 7:32,10.8
1163489595,1163489595,3445,0,0,0,72.4,1864.5,1837.5,47.5,42,16.75,8,800,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1798,0,FaultFNRP20,F4,Err-Unknown,Off,Depressed,Off,Depressed,970,1150,81,93,28.2,18/11/2016 7:32,10.8
1163489595,1163489595,3446,0,0,0,72.4,1604,1848.5,63.5,91,30.05,7,688,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,875,0,FaultFNRP20,F4,Err-Unknown,Off,Depressed,Off,Depressed,783,954,81,92,28.1,18/11/2016 7:32,10.8
1163489596,1163489596,3448,0,0,0,91.2,1825.5,2120,131.5,100,26.6,7,681,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1454,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,95,118,81,92,28.2,18/11/2016 7:32,10.8
1163489597,1163489597,3449,0,0,0,99.6,1823,2120,148,100,26.6,7,687,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1482,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,100,116,81,92,28.2,18/11/2016 7:33,10.8
1163489598,1163489598,3451,0,0,0,99.6,1867,2120,155,100,26,7,715,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1604,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,32,29,81,92,28.1,18/11/2016 7:33,10.8
1163489600,1163489600,3454,0,0,0,99.2,1980.5,2120,155,100,24.6,8,810,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1793,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,32,34,81,93,28.2,18/11/2016 7:33,10.8
1163489601,1163489601,3456,0,0,0,80,2041,1986.5,136.5,84,18.3,8.5,850,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1788,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,31,33,81,87,28.1,18/11/2016 7:33,10.8
1163489602,1163489602,3457,0,0,0,63.2,1689,1663,134,88,27.1,8.5,842,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1078,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,33,32,81,87,28.2,18/11/2016 7:33,10.8
1163489603,1163489603,3459,0,0,0,98.8,1735.5,2120,136.5,100,28.05,8.5,854,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1064,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,28,29,81,87,28.2,18/11/2016 7:33,10.8
1163489605,1163489605,3461,0,0,0,96.4,1657.5,2120,155.5,100,29.35,8.5,852,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1061,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,31,30,81,78,28.2,18/11/2016 7:33,10.8
1163489605,1163489605,3462,0,0,0,92.4,1612,2120,156,100,30.15,8.5,864,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1043,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,28,28,81,77,28.2,18/11/2016 7:33,10.8
1163489607,1163489607,3464,0,0,0,98.8,1589.5,2120,155.5,100,30.65,9,869,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1062,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,22,25,81,78,28.2,18/11/2016 7:33,10.8
1163489607,1163489607,3465,0,0,0,99.2,1578.5,2120,155,100,30.9,8.5,840,0,Run,Forward,Auto,Auto 4,Off,Off,Off,Off,1059,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,21,22,81,81,28.2,18/11/2016 7:33,10.8
1163489609,1163489609,3468,0,0,0,86,1551,2098.5,152,100,31.45,8,812,0,Run,Neutral,Auto,Auto 4,Off,Off,Off,Off,1003,0,FaultFNRP20,FaultFNR0,Err-Unknown,Off,Released,Off,Depressed,17,19,81,83,28.2,18/11/2016 7:33,10.8
1163489610,1163489610,3470,0,0,0,80.8,1892,1992.5,149,100,25.55,7,686,0,Run,Neutral,Auto,Auto 4,Off,Off,Off,Off,1811,0,FaultFNRP20,N4,Err-Unknown,Off,Released,Off,Depressed,141,289,81,82,28.2,18/11/2016 7:33,10.8
1163489612,1163489612,3472,0,0,0,74,1849,1875,128,75,24.95,6.5,647,0,Run,Neutral,Auto,Auto 4,Off,Off,Off,Off,1812,0,FaultFNRP20,N3,Err-Unknown,Off,Released,Off,Depressed,117,245,81,87,28.2,18/11/2016 7:33,10.8
1163489612,1163489612,3473,0,0,0,69.6,1854,1796,133,73,23.75,6,601,0,Run,Neutral,Auto,Auto 4,Off,Off,Off,Off,1861,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,334,500,81,87,28.2,18/11/2016 7:33,10.8
1163489613,1163489613,3475,0,0,0,55.2,1576,1525.5,29,22,3.2,0,0,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,Off,1529,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,3838,4034,81,91,28.2,18/11/2016 7:33,10.8
1163489614,1163489614,3476,0,0,0,78.4,1668,1967.5,33.5,22,27.9,1.5,88,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1519,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,103,126,81,92,28.2,18/11/2016 7:33,10.8
1163489615,1163489615,3478,0,0,0,99.6,2016,2120,116.5,100,24.1,3.5,337,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,Off,1789,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,95,91,81,93,28.2,18/11/2016 7:33,10.8
